Running analysis with 1 processes, domains = ['con_z'], scorer = better

Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 53, Remaining: 54
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 54, Remaining: 55
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 54, Remaining: 55
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 55, Remaining: 56
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 56, Remaining: 57
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 57, Remaining: 58
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 58, Remaining: 59
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 58, Remaining: 59
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 59, Remaining: 60
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 60, Remaining: 61
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 61, Remaining: 62
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 62, Remaining: 63
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 63, Remaining: 64
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 63, Remaining: 64
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 64, Remaining: 65
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 65, Remaining: 66
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 66, Remaining: 67
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 67, Remaining: 68
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 67, Remaining: 68
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 68, Remaining: 69
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 69, Remaining: 70
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 70, Remaining: 71
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 71, Remaining: 72
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 71, Remaining: 72
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 72, Remaining: 73
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 73, Remaining: 74
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 74, Remaining: 75
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 75, Remaining: 76
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 76, Remaining: 77
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 76, Remaining: 77
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 77, Remaining: 78
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 78, Remaining: 79
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 79, Remaining: 80
Safe_volume: 0.0000% |                              | Time: 00:01 s, Done: 80, Remaining: 81
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 80, Remaining: 81
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 81, Remaining: 82
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 82, Remaining: 83
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 83, Remaining: 84
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 84, Remaining: 85
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 84, Remaining: 85
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 85, Remaining: 86
Safe_volume: 0.0000% |                              | Time: 00:02 s, Done: 86, Remaining: 87
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 87, Remaining: 86
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 88, Remaining: 87
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 88, Remaining: 87
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 89, Remaining: 88
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 90, Remaining: 89
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 91, Remaining: 90
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 92, Remaining: 91
Safe_volume: 3.1250% |▉                             | Time: 00:02 s, Done: 93, Remaining: 92
Safe_volume: 3.9062% |█▏                            | Time: 00:02 s, Done: 94, Remaining: 91
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 95, Remaining: 90
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 96, Remaining: 91
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 97, Remaining: 92
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 98, Remaining: 93
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 99, Remaining: 94
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 100, Remaining: 95
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 101, Remaining: 96
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 102, Remaining: 97
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 103, Remaining: 98
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 104, Remaining: 99
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 105, Remaining: 100
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 106, Remaining: 101
Safe_volume: 4.6875% |█▍                            | Time: 00:02 s, Done: 107, Remaining: 102
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 108, Remaining: 103
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 109, Remaining: 104
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 110, Remaining: 105
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 111, Remaining: 106
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 112, Remaining: 107
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 113, Remaining: 108
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 114, Remaining: 109
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 115, Remaining: 110
Safe_volume: 4.6875% |█▍                            | Time: 00:03 s, Done: 116, Remaining: 111
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 116, Remaining: 111
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 117, Remaining: 110
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 118, Remaining: 111
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 119, Remaining: 112
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 120, Remaining: 113
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 121, Remaining: 114
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 122, Remaining: 115
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 123, Remaining: 116
Safe_volume: 6.2500% |█▉                            | Time: 00:03 s, Done: 124, Remaining: 117
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 124, Remaining: 117
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 125, Remaining: 116
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 126, Remaining: 117
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 127, Remaining: 118
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 128, Remaining: 119
Safe_volume: 7.8125% |██▎                           | Time: 00:03 s, Done: 129, Remaining: 120
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 129, Remaining: 120
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 130, Remaining: 119
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 131, Remaining: 120
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 132, Remaining: 121
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 133, Remaining: 122
Safe_volume: 8.5938% |██▌                           | Time: 00:03 s, Done: 134, Remaining: 123
Safe_volume: 8.7891% |██▋                           | Time: 00:03 s, Done: 135, Remaining: 122
Safe_volume: 8.7891% |██▋                           | Time: 00:03 s, Done: 136, Remaining: 123
Safe_volume: 9.1797% |██▊                           | Time: 00:03 s, Done: 136, Remaining: 123
Safe_volume: 9.1797% |██▊                           | Time: 00:03 s, Done: 137, Remaining: 122
Safe_volume: 9.1797% |██▊                           | Time: 00:04 s, Done: 138, Remaining: 123
Safe_volume: 9.1797% |██▊                           | Time: 00:04 s, Done: 139, Remaining: 124
Safe_volume: 9.1797% |██▊                           | Time: 00:04 s, Done: 140, Remaining: 125
Safe_volume: 9.1797% |██▊                           | Time: 00:04 s, Done: 141, Remaining: 126
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 142, Remaining: 125
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 143, Remaining: 126
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 144, Remaining: 127
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 145, Remaining: 128
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 146, Remaining: 129
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 147, Remaining: 130
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 148, Remaining: 131
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 149, Remaining: 132
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 150, Remaining: 133
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 151, Remaining: 134
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 152, Remaining: 135
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 153, Remaining: 136
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 154, Remaining: 137
Safe_volume: 9.2773% |██▊                           | Time: 00:04 s, Done: 155, Remaining: 138
Safe_volume: 12.4023% |███▋                          | Time: 00:04 s, Done: 155, Remaining: 138
Safe_volume: 12.4023% |███▋                          | Time: 00:04 s, Done: 156, Remaining: 137
Safe_volume: 15.5273% |████▋                         | Time: 00:04 s, Done: 157, Remaining: 136
Safe_volume: 15.5273% |████▋                         | Time: 00:04 s, Done: 158, Remaining: 137
Safe_volume: 15.7227% |████▋                         | Time: 00:04 s, Done: 159, Remaining: 136
Safe_volume: 15.7227% |████▋                         | Time: 00:04 s, Done: 159, Remaining: 136
Safe_volume: 15.7227% |████▋                         | Time: 00:04 s, Done: 160, Remaining: 137
Safe_volume: 15.7227% |████▋                         | Time: 00:04 s, Done: 161, Remaining: 138
Safe_volume: 15.7227% |████▋                         | Time: 00:04 s, Done: 162, Remaining: 139
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 163, Remaining: 138
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 164, Remaining: 139
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 165, Remaining: 140
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 166, Remaining: 141
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 167, Remaining: 142
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 168, Remaining: 143
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 169, Remaining: 144
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 170, Remaining: 145
Safe_volume: 15.9180% |████▊                         | Time: 00:04 s, Done: 171, Remaining: 146
Safe_volume: 15.9180% |████▊                         | Time: 00:05 s, Done: 172, Remaining: 147
Safe_volume: 15.9180% |████▊                         | Time: 00:05 s, Done: 173, Remaining: 148
Safe_volume: 15.9180% |████▊                         | Time: 00:05 s, Done: 174, Remaining: 149
Safe_volume: 15.9180% |████▊                         | Time: 00:05 s, Done: 175, Remaining: 150
Safe_volume: 15.9180% |████▊                         | Time: 00:05 s, Done: 176, Remaining: 151
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 177, Remaining: 150
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 178, Remaining: 151
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 179, Remaining: 152
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 180, Remaining: 153
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 181, Remaining: 154
Safe_volume: 16.6992% |█████                         | Time: 00:05 s, Done: 182, Remaining: 155
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 182, Remaining: 155
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 183, Remaining: 154
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 184, Remaining: 155
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 185, Remaining: 156
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 186, Remaining: 157
Safe_volume: 19.8242% |█████▉                        | Time: 00:05 s, Done: 187, Remaining: 158
Safe_volume: 20.6055% |██████▏                       | Time: 00:05 s, Done: 187, Remaining: 158
Safe_volume: 20.6055% |██████▏                       | Time: 00:05 s, Done: 188, Remaining: 157
Safe_volume: 21.3867% |██████▍                       | Time: 00:05 s, Done: 189, Remaining: 156
Safe_volume: 21.3867% |██████▍                       | Time: 00:05 s, Done: 190, Remaining: 157
Safe_volume: 21.3867% |██████▍                       | Time: 00:05 s, Done: 191, Remaining: 158
Safe_volume: 21.3867% |██████▍                       | Time: 00:05 s, Done: 191, Remaining: 158
Safe_volume: 21.3867% |██████▍                       | Time: 00:05 s, Done: 192, Remaining: 159
Safe_volume: 22.9492% |██████▉                       | Time: 00:05 s, Done: 193, Remaining: 158
Safe_volume: 22.9492% |██████▉                       | Time: 00:05 s, Done: 194, Remaining: 159
Safe_volume: 24.5117% |███████▎                      | Time: 00:05 s, Done: 195, Remaining: 158
Safe_volume: 24.5117% |███████▎                      | Time: 00:05 s, Done: 195, Remaining: 158
Safe_volume: 24.5117% |███████▎                      | Time: 00:05 s, Done: 196, Remaining: 159
Safe_volume: 24.5117% |███████▎                      | Time: 00:05 s, Done: 197, Remaining: 160
Safe_volume: 24.6094% |███████▍                      | Time: 00:05 s, Done: 198, Remaining: 159
Safe_volume: 24.6094% |███████▍                      | Time: 00:05 s, Done: 199, Remaining: 160
Safe_volume: 24.6094% |███████▍                      | Time: 00:05 s, Done: 200, Remaining: 161
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 201, Remaining: 160
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 202, Remaining: 161
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 203, Remaining: 162
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 204, Remaining: 163
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 205, Remaining: 164
Safe_volume: 25.3906% |███████▌                      | Time: 00:05 s, Done: 206, Remaining: 165
Safe_volume: 25.3906% |███████▌                      | Time: 00:06 s, Done: 207, Remaining: 166
Safe_volume: 25.3906% |███████▌                      | Time: 00:06 s, Done: 208, Remaining: 167
Safe_volume: 25.3906% |███████▌                      | Time: 00:06 s, Done: 209, Remaining: 168
Safe_volume: 25.3906% |███████▌                      | Time: 00:06 s, Done: 210, Remaining: 169
Safe_volume: 26.9531% |████████                      | Time: 00:06 s, Done: 211, Remaining: 168
Safe_volume: 27.0020% |████████                      | Time: 00:06 s, Done: 212, Remaining: 167
Safe_volume: 27.0020% |████████                      | Time: 00:06 s, Done: 213, Remaining: 168
Safe_volume: 27.0020% |████████                      | Time: 00:06 s, Done: 214, Remaining: 169
Safe_volume: 27.0020% |████████                      | Time: 00:06 s, Done: 215, Remaining: 170
Safe_volume: 27.0264% |████████                      | Time: 00:06 s, Done: 216, Remaining: 169
Safe_volume: 27.0264% |████████                      | Time: 00:06 s, Done: 217, Remaining: 170
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 217, Remaining: 170
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 218, Remaining: 169
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 219, Remaining: 170
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 220, Remaining: 171
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 221, Remaining: 172
Safe_volume: 27.1240% |████████▏                     | Time: 00:06 s, Done: 222, Remaining: 173
Safe_volume: 27.9053% |████████▎                     | Time: 00:06 s, Done: 222, Remaining: 173
Safe_volume: 27.9053% |████████▎                     | Time: 00:06 s, Done: 223, Remaining: 172
Safe_volume: 31.0303% |█████████▎                    | Time: 00:06 s, Done: 224, Remaining: 171
Safe_volume: 34.1553% |██████████▏                   | Time: 00:06 s, Done: 225, Remaining: 170
Safe_volume: 34.2041% |██████████▎                   | Time: 00:06 s, Done: 226, Remaining: 169
Safe_volume: 34.2529% |██████████▎                   | Time: 00:06 s, Done: 226, Remaining: 169
Safe_volume: 34.2529% |██████████▎                   | Time: 00:06 s, Done: 227, Remaining: 168
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 228, Remaining: 167
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 229, Remaining: 168
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 230, Remaining: 169
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 231, Remaining: 170
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 232, Remaining: 171
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 233, Remaining: 172
Safe_volume: 34.3506% |██████████▎                   | Time: 00:06 s, Done: 234, Remaining: 173
Safe_volume: 34.5459% |██████████▎                   | Time: 00:06 s, Done: 235, Remaining: 172
Safe_volume: 34.5703% |██████████▎                   | Time: 00:06 s, Done: 236, Remaining: 171
Safe_volume: 34.5703% |██████████▎                   | Time: 00:06 s, Done: 237, Remaining: 172
Safe_volume: 34.5703% |██████████▎                   | Time: 00:06 s, Done: 238, Remaining: 173
Safe_volume: 34.5703% |██████████▎                   | Time: 00:06 s, Done: 239, Remaining: 174
Safe_volume: 34.5703% |██████████▎                   | Time: 00:06 s, Done: 240, Remaining: 175
Safe_volume: 34.5703% |██████████▎                   | Time: 00:07 s, Done: 241, Remaining: 176
Safe_volume: 34.5703% |██████████▎                   | Time: 00:07 s, Done: 242, Remaining: 177
Safe_volume: 34.5703% |██████████▎                   | Time: 00:07 s, Done: 243, Remaining: 178
Safe_volume: 34.5703% |██████████▎                   | Time: 00:07 s, Done: 244, Remaining: 179
Safe_volume: 34.5703% |██████████▎                   | Time: 00:07 s, Done: 245, Remaining: 180
Safe_volume: 34.6680% |██████████▍                   | Time: 00:07 s, Done: 246, Remaining: 179
Safe_volume: 34.6680% |██████████▍                   | Time: 00:07 s, Done: 247, Remaining: 180
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 248, Remaining: 179
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 249, Remaining: 180
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 250, Remaining: 181
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 251, Remaining: 182
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 252, Remaining: 183
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 253, Remaining: 184
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 254, Remaining: 185
Safe_volume: 34.8633% |██████████▍                   | Time: 00:07 s, Done: 255, Remaining: 186
Safe_volume: 34.9609% |██████████▍                   | Time: 00:07 s, Done: 256, Remaining: 185
Safe_volume: 34.9609% |██████████▍                   | Time: 00:07 s, Done: 257, Remaining: 186
Safe_volume: 34.9609% |██████████▍                   | Time: 00:07 s, Done: 258, Remaining: 187
Safe_volume: 35.3516% |██████████▌                   | Time: 00:07 s, Done: 259, Remaining: 186
Safe_volume: 35.3638% |██████████▌                   | Time: 00:07 s, Done: 260, Remaining: 185
Safe_volume: 35.3638% |██████████▌                   | Time: 00:07 s, Done: 261, Remaining: 186
Safe_volume: 35.3638% |██████████▌                   | Time: 00:07 s, Done: 262, Remaining: 187
Safe_volume: 35.3638% |██████████▌                   | Time: 00:07 s, Done: 263, Remaining: 188
Safe_volume: 35.3638% |██████████▌                   | Time: 00:07 s, Done: 264, Remaining: 189
Safe_volume: 36.1450% |██████████▊                   | Time: 00:07 s, Done: 265, Remaining: 188
Safe_volume: 36.1450% |██████████▊                   | Time: 00:07 s, Done: 266, Remaining: 189
Safe_volume: 36.1450% |██████████▊                   | Time: 00:07 s, Done: 267, Remaining: 190
Safe_volume: 36.1450% |██████████▊                   | Time: 00:07 s, Done: 268, Remaining: 191
Safe_volume: 36.1450% |██████████▊                   | Time: 00:07 s, Done: 269, Remaining: 192
Safe_volume: 36.1694% |██████████▊                   | Time: 00:07 s, Done: 270, Remaining: 191
Safe_volume: 36.1694% |██████████▊                   | Time: 00:07 s, Done: 271, Remaining: 192
Safe_volume: 36.1694% |██████████▊                   | Time: 00:07 s, Done: 272, Remaining: 193
Safe_volume: 36.2183% |██████████▊                   | Time: 00:08 s, Done: 273, Remaining: 192
Safe_volume: 36.2183% |██████████▊                   | Time: 00:08 s, Done: 274, Remaining: 193
Safe_volume: 36.4136% |██████████▉                   | Time: 00:08 s, Done: 275, Remaining: 192
Safe_volume: 36.4136% |██████████▉                   | Time: 00:08 s, Done: 276, Remaining: 193
Safe_volume: 36.4136% |██████████▉                   | Time: 00:08 s, Done: 277, Remaining: 194
Safe_volume: 36.4136% |██████████▉                   | Time: 00:08 s, Done: 278, Remaining: 195
Safe_volume: 36.4136% |██████████▉                   | Time: 00:08 s, Done: 279, Remaining: 196
Safe_volume: 36.4197% |██████████▉                   | Time: 00:08 s, Done: 280, Remaining: 195
Safe_volume: 36.4258% |██████████▉                   | Time: 00:08 s, Done: 281, Remaining: 194
Safe_volume: 36.8164% |███████████                   | Time: 00:08 s, Done: 282, Remaining: 193
Safe_volume: 37.2070% |███████████▏                  | Time: 00:08 s, Done: 283, Remaining: 192
Safe_volume: 37.2070% |███████████▏                  | Time: 00:08 s, Done: 284, Remaining: 193
Safe_volume: 37.2559% |███████████▏                  | Time: 00:08 s, Done: 285, Remaining: 192
